filename,command,timestamp
1071_speech_true_Ofen_aus_Radio_aus_Lüftung_an,Lüftung an,10.884615384615385
1072_speech_false_Heizung_an,Alarm an,4.115384615384615
1077_speech_true_Staubsauger_aus_Alarm_aus,Staubsauger aus,8.91025641025641
1080_speech_true_Lüftung_an,Lüftung an,6.987179487179487
1080_speech_true_Lüftung_an,Staubsauger aus,10.628205128205128
1081_speech_true_Licht_an,Licht aus,13.705128205128204
1084_speech_true_Radio_aus,Radio aus,11.653846153846153
1086_speech_false_Licht_aus_Alarm_an,Licht aus,17.858974358974358
1087_speech_false_Radio_aus_Alarm_an,Radio aus,3.269230769230769
1087_speech_false_Radio_aus_Alarm_an,Alarm an,20.653846153846153
1088_speech_true_Ofen_aus,Alarm aus,8.5
1089_speech_false_Staubsauger_an,Staubsauger an,12.038461538461538
1097_speech_false_Radio_aus_Licht_aus,Radio aus,2.448717948717949
1097_speech_false_Radio_aus_Licht_aus,Lüftung aus,5.4743589743589745
1098_speech_true_Alarm_an_Staubsauger_an,Staubsauger aus,7.4743589743589745
1099_speech_true_Ofen_aus,Lüftung aus,10.782051282051283
1101_speech_false_Heizung_an,Staubsauger an,7.4743589743589745
1102_speech_false_Licht_aus,Staubsauger aus,2.9871794871794872
1102_speech_false_Licht_aus,Fernseher aus,7.1923076923076925
1102_speech_false_Licht_aus,Lüftung aus,11.628205128205128
1115_speech_true_Fernseher_an,Fernseher an,13.91025641025641
1117_speech_false_Heizung_aus,Staubsauger aus,11.987179487179487
1119_speech_false_Lüftung_aus,Lüftung aus,10.038461538461538
1120_speech_true_Ofen_an,Heizung an,8.371794871794872
1122_speech_false_Alarm_aus,Alarm aus,11.346153846153847
1124_speech_false_Radio_aus_Staubsauger_aus,Staubsauger aus,8.08974358974359
1127_speech_false_Licht_aus_Radio_an,Lüftung aus,9.705128205128204
1129_speech_true_Fernseher_aus,Fernseher aus,9.525641025641026
1131_speech_true_Radio_aus_Lüftung_aus,Lüftung aus,12.961538461538462
1132_speech_false_Alarm_an,Alarm an,19.166666666666668
1135_speech_true_Ofen_an_Alarm_aus,Radio aus,3.3461538461538463
1136_speech_false_Radio_aus_Staubsauger_an,Radio aus,3.8076923076923075
1138_speech_false_Staubsauger_aus,Staubsauger aus,6.833333333333333
1145_speech_true_Alarm_an_Radio_aus,Alarm an,5.910256410256411
1145_speech_true_Alarm_an_Radio_aus,Radio aus,7.987179487179487
1146_speech_true_Fernseher_an_Heizung_an,Fernseher an,4.064102564102564
1146_speech_true_Fernseher_an_Heizung_an,Heizung an,8.166666666666668
1148_speech_true_Ofen_aus_Radio_aus_Staubsauger_aus,Ofen aus,6.346153846153846
1148_speech_true_Ofen_aus_Radio_aus_Staubsauger_aus,Staubsauger aus,9.935897435897436
1148_speech_true_Ofen_aus_Radio_aus_Staubsauger_aus,Radio aus,12.038461538461538
1148_speech_true_Ofen_aus_Radio_aus_Staubsauger_aus,Ofen aus,13.602564102564102
1149_speech_true_Ofen_an_Radio_an,Ofen an,9.756410256410257
1162_speech_false_Ofen_aus_Staubsauger_an,Ofen aus,5.8076923076923075
1163_speech_true_Alarm_aus,Staubsauger aus,17.03846153846154
1164_speech_true_Radio_an,Ofen aus,2.1153846153846154
1165_speech_false_Fernseher_an,Fernseher an,9.448717948717949
1167_speech_false_Heizung_an_Lüftung_aus,Heizung an,12.320512820512821
1167_speech_false_Heizung_an_Lüftung_aus,Lüftung aus,14.653846153846153
1168_speech_true_Fernseher_aus_Licht_aus,Staubsauger aus,6.987179487179487
1168_speech_true_Fernseher_aus_Licht_aus,Fernseher aus,9.243589743589743
1168_speech_true_Fernseher_aus_Licht_aus,Licht aus,11.26923076923077
1172_speech_false_Radio_aus_Staubsauger_an,Ofen aus,7.448717948717949
1172_speech_false_Radio_aus_Staubsauger_an,Staubsauger an,8.705128205128204
1173_speech_true_Alarm_an_Radio_aus,Alarm an,7.371794871794871
1173_speech_true_Alarm_an_Radio_aus,Radio aus,9.628205128205128
1174_speech_true_Staubsauger_an,Heizung aus,1.3461538461538463
1174_speech_true_Staubsauger_an,Staubsauger an,8.602564102564102
1175_speech_false_Lüftung_an,Lüftung an,17.243589743589745
1177_speech_false_Heizung_an_Licht_aus,Heizung an,4.67948717948718
1177_speech_false_Heizung_an_Licht_aus,Licht aus,10.85897435897436
1178_speech_true_Fernseher_an_Lüftung_aus,Fernseher an,6.67948717948718
1178_speech_true_Fernseher_an_Lüftung_aus,Lüftung aus,14.935897435897436
1179_speech_true_Fernseher_aus,Fernseher aus,12.371794871794872
1183_speech_false_Heizung_aus_Lüftung_an,Staubsauger aus,8.628205128205128
1183_speech_false_Heizung_aus_Lüftung_an,Lüftung an,19.03846153846154
1185_speech_false_Alarm_aus_Licht_an,Alarm aus,13.397435897435898
1187_speech_false_Staubsauger_aus,Staubsauger aus,11.346153846153847
1188_speech_true_Ofen_an,Staubsauger an,12.397435897435898
1188_speech_true_Ofen_an,Ofen an,16.67948717948718
1192_speech_true_Heizung_an,Heizung aus,4.243589743589744
1192_speech_true_Heizung_an,Heizung aus,5.448717948717949
1194_speech_true_Licht_an,Lüftung an,2.0128205128205128
1195_speech_true_Fernseher_aus_Licht_aus,Fernseher aus,2.166666666666667
1198_speech_true_Lüftung_an,Lüftung aus,11.243589743589743
1199_speech_true_Radio_aus_Ofen_aus,Radio aus,5.32051282051282
1199_speech_true_Radio_aus_Ofen_aus,Staubsauger aus,8.679487179487179
1199_speech_true_Radio_aus_Ofen_aus,Staubsauger aus,9.782051282051283
1219_speech_true_Radio_an,Radio an,0.9102564102564102
1233_speech_false_Alarm_an_Fernseher_aus_Radio_aus_Lüftung_an_Heizung_aus,Alarm an,0.8076923076923077
1233_speech_false_Alarm_an_Fernseher_aus_Radio_aus_Lüftung_an_Heizung_aus,Staubsauger aus,4.756410256410256
1233_speech_false_Alarm_an_Fernseher_aus_Radio_aus_Lüftung_an_Heizung_aus,Radio aus,7.67948717948718
1233_speech_false_Alarm_an_Fernseher_aus_Radio_aus_Lüftung_an_Heizung_aus,Staubsauger an,11.884615384615385
1233_speech_false_Alarm_an_Fernseher_aus_Radio_aus_Lüftung_an_Heizung_aus,Heizung aus,14.474358974358974
1237_speech_false_Alarm_aus_Radio_an_Fernseher_aus_Licht_an_Lüftung_aus_Staubsauger_an_Heizung_aus,Alarm aus,0.6282051282051282
1237_speech_false_Alarm_aus_Radio_an_Fernseher_aus_Licht_an_Lüftung_aus_Staubsauger_an_Heizung_aus,Radio an,3.8846153846153846
1237_speech_false_Alarm_aus_Radio_an_Fernseher_aus_Licht_an_Lüftung_aus_Staubsauger_an_Heizung_aus,Fernseher aus,6.961538461538462
1237_speech_false_Alarm_aus_Radio_an_Fernseher_aus_Licht_an_Lüftung_aus_Staubsauger_an_Heizung_aus,Licht an,9.987179487179487
1237_speech_false_Alarm_aus_Radio_an_Fernseher_aus_Licht_an_Lüftung_aus_Staubsauger_an_Heizung_aus,Lüftung aus,13.73076923076923
1239_speech_true_Heizung_aus_Lüftung_an,Heizung aus,0.9358974358974359
1239_speech_true_Heizung_aus_Lüftung_an,Lüftung an,8.91025641025641
1239_speech_true_Heizung_aus_Lüftung_an,Radio aus,14.115384615384615
1255_speech_false_Licht_aus_Fernseher_an,Lüftung aus,6.397435897435898
1255_speech_false_Licht_aus_Fernseher_an,Staubsauger an,8.679487179487179
1256_speech_true_Staubsauger_an_Licht_aus,Lüftung an,26.756410256410255
1256_speech_true_Staubsauger_an_Licht_aus,Lüftung aus,28.73076923076923
1256_speech_true_Staubsauger_an_Licht_aus,Licht aus,31.5
1257_speech_true_Heizung_an,Licht aus,9.884615384615385
1257_speech_true_Heizung_an,Heizung an,13.91025641025641
1258_speech_false_Radio_aus_Alarm_an,Radio aus,2.8333333333333335
1258_speech_false_Radio_aus_Alarm_an,Alarm an,7.141025641025641
1260_speech_false_Lüftung_an_Ofen_aus,Lüftung an,3.7564102564102564
1260_speech_false_Lüftung_an_Ofen_aus,Ofen aus,8.653846153846153
1262_speech_false_Staubsauger_aus,Staubsauger aus,14.115384615384615
1276_speech_false_Licht_aus,Lüftung aus,9.012820512820513
1277_speech_true_Lüftung_an,Lüftung an,7.987179487179487
1278_speech_true_Fernseher_aus,Fernseher aus,10.038461538461538
1280_speech_false_Alarm_aus,Alarm aus,11.935897435897436
1282_speech_false_Ofen_an,Ofen an,10.628205128205128
1283_speech_false_Radio_aus,Ofen aus,10.833333333333334
1285_speech_true_Alarm_aus,Heizung aus,18.935897435897434
1288_speech_false_Licht_aus,Ofen aus,16.192307692307693
1305_speech_true_Ofen_an,Ofen an,8.756410256410257
1306_speech_true_Staubsauger_aus_Fernseher_an,Staubsauger aus,3.5
1306_speech_true_Staubsauger_aus_Fernseher_an,Staubsauger aus,7.756410256410256
1306_speech_true_Staubsauger_aus_Fernseher_an,Fernseher an,12.756410256410257
1307_speech_true_Radio_an_Radio_aus,Radio an,7.423076923076923
1307_speech_true_Radio_an_Radio_aus,Radio aus,23.5
1309_speech_false_Fernseher_aus_Radio_aus_Alarm_an,Fernseher aus,13.038461538461538
1309_speech_false_Fernseher_aus_Radio_aus_Alarm_an,Radio aus,14.85897435897436
1309_speech_false_Fernseher_aus_Radio_aus_Alarm_an,Alarm an,17.346153846153847
1310_speech_false_Ofen_an,Ofen an,9.91025641025641
1312_speech_false_Radio_aus_Licht_aus,Lüftung aus,10.935897435897436
1313_speech_true_Staubsauger_an_Alarm_an,Staubsauger aus,4.756410256410256
1313_speech_true_Staubsauger_an_Alarm_an,Alarm an,11.166666666666666
1314_speech_true_Heizung_aus,Fernseher aus,10.576923076923077
1317_speech_false_Heizung_aus_Ofen_aus,Heizung aus,9.166666666666666
1317_speech_false_Heizung_aus_Ofen_aus,Ofen aus,10.679487179487179
1319_speech_true_Lüftung_aus,Ofen aus,11.961538461538462
1322_speech_false_Radio_an_Licht_an,Radio an,13.08974358974359
1323_speech_true_Heizung_an,Heizung an,12.371794871794872
1328_speech_true_Licht_aus_Heizung_aus,Lüftung aus,13.756410256410257
1328_speech_true_Licht_aus_Heizung_aus,Heizung aus,15.423076923076923
1330_speech_false_Heizung_an,Heizung an,9.371794871794872
1332_speech_false_Licht_aus_Lüftung_aus,Licht aus,6.987179487179487
1332_speech_false_Licht_aus_Lüftung_aus,Lüftung aus,9.243589743589743
1333_speech_true_Fernseher_an_Alarm_an,Fernseher an,8.85897435897436
1333_speech_true_Fernseher_an_Alarm_an,Alarm an,11.705128205128204
1337_speech_true_Staubsauger_aus,Staubsauger aus,9.987179487179487
1338_speech_false_Lüftung_an,Lüftung an,12.551282051282051
1339_speech_true_Ofen_aus,Ofen aus,9.346153846153847
1351_speech_false_Alarm_aus,Alarm aus,12.397435897435898
1359_speech_true_Heizung_an_Fernseher_an_Radio_an,Fernseher aus,6.602564102564102
1360_speech_false_Fernseher_an_Licht_aus,Staubsauger an,13.935897435897436
1360_speech_false_Fernseher_an_Licht_aus,Licht aus,16.217948717948715
1363_speech_true_Licht_an_Fernseher_an,Licht an,15.294871794871796
1363_speech_true_Licht_an_Fernseher_an,Fernseher an,18.21794871794872
1364_speech_true_Fernseher_aus,Fernseher aus,14.064102564102564
1365_speech_false_Alarm_aus,Radio aus,3.9358974358974357
1365_speech_false_Alarm_aus,Alarm aus,20.987179487179485
1368_speech_false_Radio_aus_Staubsauger_aus,Staubsauger an,7.141025641025641
1373_speech_true_Lüftung_an,Lüftung an,23.243589743589745
1382_speech_false_Ofen_aus,Ofen aus,10.346153846153847
1383_speech_false_Alarm_an,Alarm aus,7.730769230769231
1385_speech_false_Fernseher_an,Fernseher aus,8.987179487179487
1386_speech_false_Heizung_aus,Staubsauger aus,7.346153846153846
1387_speech_false_Licht_an,Licht an,7.371794871794871
1390_speech_false_Ofen_an,Lüftung an,8.012820512820513
1390_speech_false_Ofen_an,Ofen an,15.012820512820513
1392_speech_false_Radio_aus_Fernseher_an,Radio aus,5.576923076923077
1392_speech_false_Radio_aus_Fernseher_an,Fernseher an,9.166666666666666
1393_speech_true_Staubsauger_aus_Alarm_an,Alarm an,14.423076923076923
1397_speech_false_Fernseher_aus_Radio_an,Fernseher aus,5.294871794871795
1399_speech_true_Licht_an,Licht an,9.294871794871796
1400_speech_true_Radio_an,Heizung an,10.5
1401_speech_false_Staubsauger_aus,Staubsauger aus,13.85897435897436
1406_speech_true_Fernseher_an,Heizung an,5.730769230769231
1407_speech_true_Heizung_an,Heizung an,13.73076923076923
1409_speech_true_Licht_an,Licht aus,12.5
1410_speech_false_Alarm_an,Alarm an,9.08974358974359
1411_speech_false_Staubsauger_aus,Staubsauger aus,11.064102564102564
1412_speech_false_Radio_aus,Radio aus,5.012820512820513
1429_speech_true_Licht_an,Lüftung an,6.5256410256410255
1430_speech_true_Lüftung_aus,Lüftung aus,1.1666666666666665
1431_speech_true_Alarm_an,Alarm aus,0.9102564102564102
1431_speech_true_Alarm_an,Fernseher aus,12.064102564102564
1432_speech_true_Radio_aus,Radio aus,1.1923076923076923
1433_speech_true_Staubsauger_an,Alarm an,2.0128205128205128
1434_speech_true_Ofen_aus,Ofen aus,2.217948717948718
1435_speech_false_Licht_an,Licht an,10.73076923076923
1437_speech_false_Lüftung_aus_Heizung_aus,Lüftung aus,10.576923076923077
1437_speech_false_Lüftung_aus_Heizung_aus,Heizung aus,12.602564102564102
1439_speech_true_Radio_aus,Radio aus,16.55128205128205
1440_speech_true_Alarm_an,Alarm an,15.26923076923077
1441_speech_false_Ofen_an,Staubsauger aus,15.73076923076923
1442_speech_false_Staubsauger_an,Lüftung aus,3.7564102564102564
1442_speech_false_Staubsauger_an,Staubsauger aus,14.679487179487179
1443_speech_true_Alarm_aus_Licht_aus,Alarm aus,15.166666666666666
1443_speech_true_Alarm_aus_Licht_aus,Licht aus,16.935897435897434
1444_speech_true_Heizung_aus,Heizung aus,12.217948717948717
1445_speech_false_Lüftung_aus,Staubsauger aus,7.833333333333333
1446_speech_true_Heizung_an,Staubsauger aus,8.115384615384615
1447_speech_true_Fernseher_aus,Fernseher aus,6.8076923076923075
1449_speech_true_Licht_an,Licht an,6.012820512820513
1468_speech_false_Alarm_an_Licht_aus_Heizung_aus,Lüftung aus,21.833333333333332
1469_speech_true_Staubsauger_an,Heizung an,13.576923076923077
1470_speech_true_Alarm_aus_Fernseher_an,Alarm aus,6.217948717948718
1470_speech_true_Alarm_aus_Fernseher_an,Fernseher an,12.423076923076923
1471_speech_false_Lüftung_aus,Lüftung aus,8.807692307692308
1472_speech_false_Staubsauger_aus_Staubsauger_an,Staubsauger aus,9.371794871794872
1473_speech_false_Licht_aus_Licht_an_Licht_aus_Licht_an_Licht_aus,Lüftung aus,1.7307692307692308
1475_speech_true_Radio_an,Radio aus,14.961538461538462
1477_speech_true_Alarm_an_Heizung_an,Fernseher aus,4.67948717948718
1477_speech_true_Alarm_an_Heizung_an,Alarm an,10.474358974358974
1477_speech_true_Alarm_an_Heizung_an,Alarm an,16.935897435897434
1478_speech_true_Ofen_an,Ofen an,9.987179487179487
1485_speech_false_Licht_aus_Radio_an,Lüftung aus,5.5
1485_speech_false_Licht_aus_Radio_an,Radio an,8.115384615384615
1486_speech_false_Lüftung_aus_Ofen_an,Ofen an,9.935897435897436
1487_speech_true_Heizung_aus_Alarm_an,Heizung aus,4.910256410256411
1487_speech_true_Heizung_aus_Alarm_an,Alarm an,8.038461538461538
1488_speech_false_Fernseher_aus,Fernseher aus,14.5
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Licht an,8.448717948717949
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Ofen an,10.85897435897436
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Staubsauger aus,14.115384615384615
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Licht aus,20.397435897435898
1491_speech_true_Licht_an_Ofen_an_Licht_aus_Heizung_an,Heizung an,22.064102564102566
1492_speech_false_Lüftung_aus_Fernseher_an_Radio_aus_Staubsauger_aus,Lüftung aus,1.6025641025641026
1492_speech_false_Lüftung_aus_Fernseher_an_Radio_aus_Staubsauger_aus,Fernseher an,4.5
1492_speech_false_Lüftung_aus_Fernseher_an_Radio_aus_Staubsauger_aus,Radio aus,7.833333333333333
1492_speech_false_Lüftung_aus_Fernseher_an_Radio_aus_Staubsauger_aus,Staubsauger aus,10.73076923076923
1493_speech_true_Staubsauger_an_Radio_aus_Alarm_an_Fernseher_aus,Staubsauger an,6.576923076923077
1493_speech_true_Staubsauger_an_Radio_aus_Alarm_an_Fernseher_aus,Radio aus,12.5
1493_speech_true_Staubsauger_an_Radio_aus_Alarm_an_Fernseher_aus,Alarm an,17.21794871794872
1493_speech_true_Staubsauger_an_Radio_aus_Alarm_an_Fernseher_aus,Fernseher aus,21.192307692307693
1494_speech_false_Alarm_aus_Radio_an_Lüftung_aus_Staubsauger_aus,Alarm aus,1.8846153846153846
1494_speech_false_Alarm_aus_Radio_an_Lüftung_aus_Staubsauger_aus,Radio an,4.884615384615385
1494_speech_false_Alarm_aus_Radio_an_Lüftung_aus_Staubsauger_aus,Lüftung aus,7.653846153846154
1494_speech_false_Alarm_aus_Radio_an_Lüftung_aus_Staubsauger_aus,Staubsauger aus,10.5
1496_speech_true_Staubsauger_an_Lüftung_aus,Staubsauger an,4.833333333333333
1496_speech_true_Staubsauger_an_Lüftung_aus,Lüftung aus,12.115384615384615
1500_speech_true_Radio_aus,Radio aus,9.756410256410257
1502_speech_false_Ofen_an_Radio_an,Radio an,7.32051282051282
1503_speech_true_Heizung_aus_Alarm_aus,Heizung aus,10.294871794871796
1503_speech_true_Heizung_aus_Alarm_aus,Alarm aus,12.26923076923077
1504_speech_false_Staubsauger_an,Staubsauger an,7.602564102564102
1507_speech_true_Radio_aus,Radio aus,4.5256410256410255
1509_speech_true_Staubsauger_an_Alarm_an,Alarm an,8.576923076923077
1511_speech_true_Licht_aus_Lüftung_an,Fernseher aus,3.9615384615384617
1511_speech_true_Licht_aus_Lüftung_an,Licht aus,9.14102564102564
1512_speech_false_Radio_an_Ofen_aus,Staubsauger aus,20.628205128205128
1517_speech_false_Alarm_aus,Alarm aus,15.474358974358974
1519_speech_true_Staubsauger_aus,Staubsauger aus,8.243589743589745
1520_speech_false_Lüftung_an_Ofen_aus,Lüftung an,9.73076923076923
1521_speech_false_Licht_an_Staubsauger_an_Staubsauger_aus_Licht_aus,Lüftung an,2.6794871794871793
1521_speech_false_Licht_an_Staubsauger_an_Staubsauger_aus_Licht_aus,Licht aus,23.371794871794872
1522_speech_false_Alarm_aus_Licht_an_Heizung_an,Alarm aus,3.782051282051282
1522_speech_false_Alarm_aus_Licht_an_Heizung_an,Heizung an,7.397435897435898
1522_speech_false_Alarm_aus_Licht_an_Heizung_an,Licht an,13.448717948717949
1522_speech_false_Alarm_aus_Licht_an_Heizung_an,Heizung an,23.628205128205128
1523_speech_false_Fernseher_aus_Heizung_aus_Alarm_an_Licht_aus,Fernseher aus,4.448717948717949
1523_speech_false_Fernseher_aus_Heizung_aus_Alarm_an_Licht_aus,Heizung aus,11.935897435897436
1523_speech_false_Fernseher_aus_Heizung_aus_Alarm_an_Licht_aus,Alarm an,17.346153846153847
1524_speech_false_Lüftung_aus_Radio_an,Lüftung aus,7.756410256410256
1524_speech_false_Lüftung_aus_Radio_an,Radio an,15.371794871794872
1525_speech_false_Licht_aus_Fernseher_an,Licht aus,2.628205128205128
1525_speech_false_Licht_aus_Fernseher_an,Fernseher aus,16.03846153846154
1526_speech_false_Ofen_an,Licht an,11.371794871794872
1527_speech_false_Alarm_aus_Licht_an,Alarm aus,8.705128205128204
1527_speech_false_Alarm_aus_Licht_an,Licht an,16.03846153846154
1553_speech_false_Alarm_aus_Radio_aus,Radio aus,25.602564102564102
1554_speech_true_Heizung_aus_Licht_an_Lüftung_aus_Radio_an,Heizung aus,9.166666666666666
1554_speech_true_Heizung_aus_Licht_an_Lüftung_aus_Radio_an,Licht an,11.884615384615385
1554_speech_true_Heizung_aus_Licht_an_Lüftung_aus_Radio_an,Lüftung aus,15.320512820512821
1554_speech_true_Heizung_aus_Licht_an_Lüftung_aus_Radio_an,Radio an,21.26923076923077
1555_speech_true_Ofen_an_Licht_an,Lüftung an,15.85897435897436
1556_speech_false_Fernseher_aus,Fernseher aus,5.910256410256411
1557_speech_false_Staubsauger_an,Staubsauger an,13.987179487179487
1558_speech_false_Staubsauger_aus_Licht_an_Alarm_an,Licht an,15.884615384615385
1558_speech_false_Staubsauger_aus_Licht_an_Alarm_an,Alarm an,18.935897435897434
1559_speech_true_Licht_aus_Radio_aus_Alarm_an_Ofen_aus,Staubsauger aus,11.782051282051283
1559_speech_true_Licht_aus_Radio_aus_Alarm_an_Ofen_aus,Staubsauger aus,14.397435897435898
1559_speech_true_Licht_aus_Radio_aus_Alarm_an_Ofen_aus,Alarm an,16.884615384615383
1559_speech_true_Licht_aus_Radio_aus_Alarm_an_Ofen_aus,Ofen aus,25.628205128205128
1562_speech_false_Fernseher_an_Heizung_aus,Heizung aus,20.5
1563_speech_true_Heizung_aus_Lüftung_an,Lüftung an,7.346153846153846
1563_speech_true_Heizung_aus_Lüftung_an,Heizung aus,19.423076923076923
1563_speech_true_Heizung_aus_Lüftung_an,Lüftung an,22.32051282051282
1564_speech_true_Licht_aus,Lüftung aus,12.294871794871796
1565_speech_true_Alarm_an,Licht aus,12.115384615384615
1565_speech_true_Alarm_an,Alarm an,21.602564102564102
1566_speech_false_Ofen_an,Ofen an,14.371794871794872
1569_speech_true_Alarm_an_Ofen_aus_Radio_aus,Ofen aus,20.833333333333332
1569_speech_true_Alarm_an_Ofen_aus_Radio_aus,Radio aus,23.67948717948718
1571_speech_true_Heizung_aus,Heizung aus,9.884615384615385
1572_speech_false_Licht_an,Licht an,5.551282051282051
1573_speech_false_Lüftung_an,Lüftung an,9.423076923076923
1577_speech_false_Radio_an,Radio an,3.6794871794871793
1579_speech_false_Staubsauger_aus,Staubsauger aus,7.448717948717949
1590_speech_false_Licht_aus_Alarm_an,Lüftung aus,8.397435897435898
1591_speech_true_Fernseher_an,Fernseher aus,12.551282051282051
1594_speech_true_Staubsauger_aus,Staubsauger aus,5.012820512820513
1595_speech_true_Radio_an,Fernseher an,6.8076923076923075
1598_speech_false_Alarm_aus_Heizung_an,Staubsauger aus,6.423076923076923
1598_speech_false_Alarm_aus_Heizung_an,Alarm aus,7.910256410256411
1600_speech_false_Radio_aus_Licht_aus,Radio aus,13.371794871794872
1600_speech_false_Radio_aus_Licht_aus,Licht aus,17.628205128205128
1601_speech_false_Licht_aus_Alarm_an,Licht aus,14.166666666666666
1601_speech_false_Licht_aus_Alarm_an,Alarm an,16.217948717948715
1602_speech_true_Staubsauger_an,Staubsauger an,16.371794871794872
1605_speech_true_Radio_an_Radio_aus_Fernseher_an,Radio an,2.730769230769231
1605_speech_true_Radio_an_Radio_aus_Fernseher_an,Radio aus,16.474358974358974
1605_speech_true_Radio_an_Radio_aus_Fernseher_an,Fernseher an,20.166666666666668
1608_speech_false_Alarm_aus_Licht_an,Alarm aus,17.653846153846153
1608_speech_false_Alarm_aus_Licht_an,Licht an,20.03846153846154
1609_speech_false_Fernseher_aus,Fernseher aus,21.653846153846153
1626_speech_true_Radio_an_Licht_aus,Alarm an,4.1923076923076925
1629_speech_true_Alarm_aus_Licht_aus,Alarm aus,1.5769230769230769
1634_speech_false_Ofen_aus_Lüftung_aus,Ofen aus,4.4743589743589745
1634_speech_false_Ofen_aus_Lüftung_aus,Lüftung aus,6.628205128205129
1645_speech_false_Heizung_an,Heizung an,12.884615384615385
1650_speech_true_Licht_aus,Staubsauger an,5.141025641025641
1650_speech_true_Licht_aus,Staubsauger aus,14.26923076923077
1651_speech_true_Fernseher_an_Licht_aus,Lüftung aus,22.705128205128204
1653_speech_false_Heizung_aus_Licht_an,Staubsauger aus,17.67948717948718
1656_speech_false_Alarm_an_Ofen_aus,Alarm an,14.602564102564102
1656_speech_false_Alarm_an_Ofen_aus,Ofen aus,17.55128205128205
1657_speech_false_Radio_aus_Ofen_aus,Radio aus,16.858974358974358
1657_speech_false_Radio_aus_Ofen_aus,Ofen aus,19.628205128205128
1658_speech_false_Staubsauger_an,Staubsauger an,16.884615384615383
1659_speech_true_Radio_an,Ofen aus,5.4743589743589745
1659_speech_true_Radio_an,Radio an,8.064102564102564
1670_speech_false_Ofen_aus,Ofen aus,7.8076923076923075
1672_speech_false_Alarm_aus_Radio_an,Alarm aus,6.730769230769231
1672_speech_false_Alarm_aus_Radio_an,Radio an,13.294871794871796
1673_speech_true_Ofen_aus_Staubsauger_an,Licht aus,1.5256410256410255
1673_speech_true_Ofen_aus_Staubsauger_an,Ofen aus,8.782051282051283
1678_speech_false_Fernseher_an_Radio_aus,Fernseher an,12.884615384615385
1679_speech_true_Fernseher_aus_Alarm_an,Fernseher aus,4.064102564102564
1679_speech_true_Fernseher_aus_Alarm_an,Alarm an,14.012820512820513
1680_speech_false_Alarm_aus,Alarm aus,3.551282051282051
1682_speech_false_Fernseher_aus_Licht_aus,Fernseher aus,5.294871794871795
1682_speech_false_Fernseher_aus_Licht_aus,Lüftung aus,19.064102564102566
1683_speech_true_Heizung_an_Lüftung_aus,Lüftung aus,13.14102564102564
1685_speech_false_Radio_an,Radio an,14.294871794871796
1687_speech_false_Radio_aus_Licht_an,Licht an,25.78205128205128
1688_speech_true_Staubsauger_an_Alarm_an,Lüftung aus,3.5
1688_speech_true_Staubsauger_an_Alarm_an,Lüftung an,5.653846153846154
1688_speech_true_Staubsauger_an_Alarm_an,Fernseher aus,8.397435897435898
1688_speech_true_Staubsauger_an_Alarm_an,Alarm an,16.91025641025641
1689_speech_true_Ofen_aus,Ofen aus,12.85897435897436
1693_speech_true_Heizung_an,Staubsauger an,6.705128205128205
1693_speech_true_Heizung_an,Heizung an,11.679487179487179
1694_speech_false_Fernseher_aus,Fernseher aus,6.961538461538462
1696_speech_false_Lüftung_aus,Lüftung aus,8.961538461538462
1697_speech_false_Heizung_an,Heizung an,8.26923076923077
1698_speech_false_Alarm_an_Radio_aus,Radio aus,11.166666666666666
1699_speech_false_Staubsauger_aus_Ofen_an,Staubsauger aus,6.653846153846154
1700_speech_true_Ofen_aus,Staubsauger aus,6.67948717948718
1701_speech_true_Staubsauger_an,Staubsauger aus,7.217948717948718
1701_speech_true_Staubsauger_an,Staubsauger aus,8.474358974358974
1702_speech_false_Alarm_aus_Ofen_an,Alarm aus,10.371794871794872
1707_speech_false_Licht_aus,Lüftung aus,13.5
1709_speech_false_Staubsauger_aus_Radio_an,Staubsauger aus,6.910256410256411
1711_speech_true_Heizung_an,Heizung an,9.551282051282051
1712_speech_false_Lüftung_an,Lüftung an,8.294871794871796
1713_speech_false_Fernseher_aus_Licht_aus,Fernseher aus,3.448717948717949
1713_speech_false_Fernseher_aus_Licht_aus,Lüftung aus,12.474358974358974
1714_speech_true_Alarm_aus,Alarm aus,6.576923076923077
1719_speech_false_Fernseher_an_Licht_aus,Lüftung aus,13.833333333333334
1720_speech_false_Heizung_an_Lüftung_aus,Heizung aus,2.8846153846153846
1720_speech_false_Heizung_an_Lüftung_aus,Lüftung aus,9.448717948717949
1721_speech_true_Staubsauger_an,Staubsauger an,8.166666666666668
1723_speech_false_Ofen_an_Alarm_an_Radio_aus,Alarm an,6.602564102564102
1723_speech_false_Ofen_an_Alarm_an_Radio_aus,Radio aus,11.602564102564102
1725_speech_true_Fernseher_aus,Fernseher aus,8.679487179487179
1726_speech_true_Heizung_aus,Heizung aus,4.8076923076923075
1728_speech_false_Lüftung_an,Lüftung aus,6.628205128205129
1728_speech_false_Lüftung_an,Lüftung an,9.294871794871796
1731_speech_true_Alarm_an,Alarm an,5.4743589743589745
1733_speech_true_Radio_aus,Radio aus,10.884615384615385
